domain1_score,essay_set,words_count,sentence_count,avg_sentence_length,total_spelling_errors,total_sentence_errors
8,7,90,4,22,6,10
22,7,270,14,19,8,10
8,7,44,4,11,1,29
23,7,191,19,10,1,5
12,7,71,4,17,0,30
9,7,145,10,14,0,15
7,7,141,1,141,6,7
19,7,345,24,14,1,26
16,7,160,14,11,4,6
20,7,152,13,11,7,4
18,7,200,23,8,8,29
16,7,130,9,14,6,21
24,7,270,20,13,1,20
7,7,46,4,11,3,6
11,7,225,15,15,4,21
21,7,150,7,21,5,27
18,7,309,22,14,11,0
15,7,79,7,11,9,27
12,7,105,7,15,14,1
6,7,106,10,10,15,10
16,7,174,7,24,6,18
18,7,245,22,11,5,5
12,7,102,1,102,3,6
21,7,287,15,19,11,4
10,7,89,8,11,3,17
20,7,232,9,25,1,12
14,7,145,10,14,4,26
24,7,225,21,10,4,27
22,7,323,22,14,10,9
18,7,186,9,20,3,18
20,7,345,30,11,16,23
22,7,247,17,14,5,22
14,7,93,9,10,1,23
23,7,228,9,25,17,34
17,7,97,6,16,1,16
9,7,43,2,21,1,18
24,7,256,13,19,5,8
12,7,82,5,16,3,22
16,7,118,8,14,1,26
9,7,75,9,8,2,7
21,7,291,9,32,2,8
14,7,82,6,13,0,31
16,7,177,11,16,1,12
17,7,87,7,12,0,8
18,7,229,10,22,12,3
16,7,146,5,29,4,14
6,7,55,1,55,5,22
18,7,256,12,21,9,7
18,7,281,30,9,8,18
24,7,344,31,11,9,22
20,7,117,10,11,0,18
9,7,112,5,22,2,14
17,7,213,19,11,3,17
16,7,122,6,20,1,3
5,7,36,2,18,1,33
13,7,103,8,12,1,10
12,7,63,2,31,0,33
22,7,191,24,7,8,11
18,7,96,10,9,1,6
11,7,69,4,17,1,31
16,7,228,8,28,11,12
7,7,84,10,8,3,4
12,7,116,5,23,1,5
17,7,84,7,12,3,20
13,7,99,7,14,0,22
24,7,290,29,10,7,2
14,7,80,2,40,1,14
14,7,288,13,22,10,21
12,7,147,18,8,2,34
16,7,127,8,15,1,5
19,7,72,6,12,0,17
20,7,140,9,15,4,10
8,7,96,7,13,2,11
21,7,221,19,11,3,25
16,7,226,1,226,19,4
21,7,229,22,10,4,5
16,7,227,21,10,14,26
14,7,58,8,7,5,5
23,7,249,18,13,11,27
10,7,214,22,9,24,16
16,7,131,7,18,5,32
9,7,127,5,25,5,28
9,7,47,6,7,4,2
20,7,179,12,14,0,28
10,7,46,2,23,0,3
24,7,327,17,19,1,10
10,7,111,1,111,0,22
18,7,174,9,19,2,29
10,7,79,3,26,7,30
16,7,84,7,12,0,28
23,7,129,9,14,1,9
23,7,170,11,15,3,20
16,7,73,4,18,7,19
12,7,162,9,18,1,4
15,7,123,5,24,40,4
9,7,43,10,4,9,19
10,7,79,8,9,10,20
20,7,232,16,14,4,19
13,7,106,5,21,1,22
9,7,54,6,9,7,10
11,7,235,10,23,3,30
11,7,131,7,18,3,9
16,7,214,22,9,14,5
20,7,479,22,21,10,13
17,7,161,16,10,3,13
23,7,243,18,13,11,0
19,7,131,15,8,2,13
23,7,332,30,11,4,27
19,7,195,8,24,5,17
19,7,299,23,13,12,14
16,7,202,16,12,11,0
15,7,144,7,20,2,21
13,7,116,9,12,1,6
24,7,353,33,10,16,28
24,7,306,13,23,5,13
22,7,168,7,24,4,20
24,7,402,27,14,10,18
13,7,160,15,10,1,32
13,7,117,4,29,2,6
22,7,176,16,11,17,20
12,7,72,1,72,0,27
15,7,97,9,10,0,2
16,7,242,16,15,16,32
18,7,225,15,15,8,24
16,7,85,18,4,8,19
18,7,161,10,16,3,2
22,7,153,13,11,9,20
19,7,209,14,14,2,7
19,7,192,5,38,9,26
17,7,91,11,8,4,5
21,7,302,22,13,3,30
11,7,102,4,25,3,33
16,7,156,8,19,28,0
23,7,327,28,11,6,22
15,7,225,18,12,4,9
24,7,450,30,15,17,9
8,7,64,10,6,8,32
22,7,315,13,24,25,11
17,7,155,10,15,3,21
11,7,62,6,10,2,22
23,7,176,13,13,8,26
18,7,327,24,13,9,22
17,7,97,4,24,2,21
20,7,278,19,14,9,12
24,7,187,22,8,4,28
17,7,237,6,39,17,22
17,7,333,15,22,11,9
16,7,70,4,17,1,29
21,7,199,14,14,1,17
22,7,155,13,11,5,27
16,7,172,7,24,4,26
17,7,136,10,13,0,9
16,7,360,19,18,11,8
11,7,128,8,16,1,1
10,7,83,4,20,3,10
14,7,116,6,19,3,0
12,7,68,6,11,5,13
16,7,133,5,26,17,17
18,7,188,9,20,6,28
17,7,174,13,13,12,19
24,7,473,28,16,6,1
21,7,228,11,20,4,18
19,7,179,14,12,6,19
18,7,147,9,16,4,8
15,7,105,9,11,4,29
12,7,85,9,9,3,2
11,7,122,7,17,3,3
17,7,142,15,9,2,21
14,7,181,11,16,3,8
17,7,122,8,15,1,13
19,7,176,13,13,2,17
16,7,106,8,13,2,6
16,7,149,18,8,11,2
24,7,247,17,14,15,22
17,7,143,4,35,3,31
11,7,117,10,11,0,3
9,7,71,5,14,1,25
14,7,83,8,10,1,22
24,7,302,20,15,0,31
21,7,207,14,14,6,30
13,7,142,10,14,2,7
14,7,139,8,17,5,25
18,7,161,11,14,7,34
17,7,222,10,22,1,13
16,7,118,5,23,2,28
15,7,174,7,24,7,12
17,7,214,14,15,14,24
9,7,92,6,15,2,34
20,7,155,12,12,11,28
18,7,129,9,14,4,23
18,7,175,11,15,4,5
18,7,322,9,35,13,28
22,7,183,12,15,4,14
21,7,202,11,18,5,9
23,7,428,23,18,17,4
23,7,205,20,10,2,20
16,7,101,10,10,0,9
21,7,176,8,22,14,22
24,7,273,17,16,4,20
23,7,537,38,14,21,28
7,7,55,3,18,3,5
14,7,148,9,16,8,11
16,7,151,4,37,10,13
17,7,124,8,15,4,2
18,7,131,8,16,3,21
16,7,119,9,13,8,17
19,7,261,21,12,11,23
14,7,299,15,19,110,31
21,7,193,17,11,6,20
20,7,294,24,12,2,4
16,7,108,7,15,7,32
13,7,99,6,16,2,34
20,7,181,7,25,4,30
17,7,246,10,24,0,17
18,7,128,11,11,4,29
14,7,305,25,12,26,7
24,7,243,21,11,5,24
17,7,214,9,23,13,4
11,7,182,7,26,4,7
8,7,42,5,8,0,29
23,7,202,17,11,13,11
22,7,353,27,13,19,20
15,7,113,8,14,3,18
17,7,125,7,17,8,29
20,7,148,13,11,1,7
18,7,236,21,11,7,15
8,7,70,3,23,2,30
8,7,99,8,12,1,12
11,7,116,8,14,4,16
22,7,281,27,10,2,15
12,7,130,8,16,4,34
20,7,263,19,13,4,0
17,7,168,7,24,3,23
20,7,185,11,16,13,8
20,7,256,10,25,4,4
13,7,164,9,18,3,16
14,7,87,5,17,0,25
24,7,194,20,9,8,16
23,7,225,20,11,9,0
14,7,154,12,12,4,7
16,7,117,14,8,8,20
20,7,222,12,18,3,22
8,7,220,9,24,16,16
20,7,193,5,38,2,14
18,7,172,15,11,2,1
19,7,326,21,15,9,1
13,7,87,4,21,0,34
10,7,86,3,28,3,17
14,7,286,10,28,7,15
12,7,138,8,17,2,12
14,7,250,14,17,5,21
20,7,194,10,19,4,24
18,7,305,18,16,14,16
12,7,223,11,20,3,11
7,7,26,4,6,1,32
8,7,59,3,19,2,2
10,7,143,10,14,0,30
15,7,243,14,17,7,17
24,7,190,15,12,7,34
16,7,157,8,19,7,32
24,7,308,20,15,4,23
20,7,191,7,27,1,25
20,7,343,24,14,3,1
9,7,144,8,18,5,28
16,7,142,8,17,5,4
18,7,315,30,10,4,31
15,7,55,5,11,3,21
16,7,186,20,9,3,7
22,7,193,20,9,7,26
4,7,75,2,37,4,18
16,7,171,7,24,5,21
15,7,50,14,3,12,25
16,7,92,5,18,2,20
8,7,102,5,20,4,13
20,7,226,16,14,11,13
24,7,302,22,13,4,0
12,7,105,5,21,1,33
9,7,120,8,15,7,13
12,7,160,9,17,7,34
18,7,150,10,15,7,30
7,7,90,15,6,8,2
16,7,243,13,18,7,23
13,7,117,9,13,2,16
6,7,29,2,14,0,10
23,7,221,20,11,0,32
14,7,96,9,10,4,29
10,7,109,4,27,3,27
18,7,154,8,19,0,9
21,7,289,21,13,7,13
17,7,112,4,28,4,13
13,7,90,5,18,4,23
23,7,324,23,14,15,33
16,7,132,7,18,4,26
20,7,360,23,15,14,14
17,7,121,8,15,1,27
16,7,90,6,15,2,5
9,7,64,5,12,5,18
18,7,298,26,11,7,22
9,7,92,6,15,8,2
13,7,195,17,11,7,11
11,7,148,2,74,4,11
12,7,89,3,29,9,17
22,7,102,13,7,9,0
21,7,193,10,19,0,19
17,7,122,10,12,7,11
14,7,184,12,15,1,20
16,7,102,3,34,4,29
24,7,236,14,16,9,10
23,7,263,18,14,3,14
13,7,125,9,13,5,13
24,7,299,16,18,21,29
18,7,170,13,13,2,34
15,7,239,19,12,5,25
12,7,159,5,31,20,20
14,7,170,12,14,11,21
9,7,147,6,24,43,34
16,7,84,7,12,23,30
8,7,47,6,7,4,15
23,7,182,9,20,12,4
16,7,231,14,16,8,0
24,7,382,21,18,8,15
19,7,191,33,5,14,20
16,7,212,6,35,12,24
23,7,184,11,16,9,27
16,7,169,8,21,5,23
24,7,232,14,16,4,32
7,7,58,4,14,0,25
10,7,114,10,11,1,4
17,7,196,8,24,7,8
10,7,50,4,12,1,19
19,7,137,9,15,11,7
20,7,192,11,17,8,26
17,7,165,9,18,8,2
17,7,94,13,7,6,31
11,7,120,12,10,8,16
15,7,72,7,10,0,8
9,7,125,10,12,1,9
19,7,269,5,53,1,16
20,7,135,10,13,2,33
7,7,37,2,18,0,8
12,7,156,12,13,4,34
24,7,206,20,10,17,28
20,7,210,8,26,3,2
19,7,207,12,17,4,6
14,7,91,6,15,2,7
10,7,204,12,17,28,14
20,7,128,8,16,1,19
17,7,188,14,13,3,13
17,7,159,12,13,4,14
20,7,195,12,16,3,4
24,7,369,29,12,13,26
16,7,134,8,16,4,23
19,7,206,16,12,2,14
23,7,238,14,17,5,2
6,7,40,2,20,2,32
16,7,100,12,8,1,5
14,7,146,5,29,1,16
21,7,384,27,14,11,6
24,7,221,19,11,4,6
16,7,279,7,39,14,23
16,7,207,16,12,4,18
13,7,112,6,18,2,2
18,7,183,18,10,5,0
24,7,166,7,23,3,24
19,7,243,19,12,17,16
17,7,150,12,12,7,28
22,7,267,14,19,3,30
17,7,116,6,19,3,8
19,7,97,8,12,6,31
22,7,215,17,12,9,18
12,7,72,6,12,10,16
15,7,117,4,29,5,34
22,7,368,17,21,24,10
17,7,217,12,18,5,21
10,7,112,3,37,2,30
16,7,93,5,18,3,2
18,7,144,9,16,0,19
24,7,173,8,21,4,8
18,7,161,7,23,5,15
21,7,317,11,28,4,32
10,7,181,10,18,5,28
23,7,323,25,12,5,27
17,7,149,9,16,12,30
14,7,137,7,19,2,26
11,7,72,2,36,7,7
24,7,447,33,13,18,24
10,7,113,7,16,4,23
6,7,49,1,49,0,16
20,7,185,13,14,5,0
17,7,171,9,19,6,33
14,7,131,7,18,3,6
16,7,226,13,17,10,16
21,7,160,9,17,4,19
13,7,98,6,16,3,31
24,7,352,29,12,6,29
17,7,199,14,14,5,23
15,7,123,8,15,0,1
19,7,153,14,10,7,11
15,7,136,3,45,7,14
20,7,132,9,14,1,8
17,7,118,4,29,0,0
4,7,30,3,10,0,10
17,7,127,4,31,3,31
15,7,137,3,45,2,5
17,7,275,16,17,4,25
18,7,283,14,20,7,18
17,7,86,6,14,3,24
14,7,178,8,22,3,2
15,7,85,9,9,1,4
20,7,169,1,169,3,33
9,7,32,2,16,1,33
20,7,190,19,10,17,15
17,7,100,7,14,5,11
16,7,133,13,10,2,16
24,7,330,29,11,11,23
20,7,371,11,33,19,24
12,7,87,6,14,1,29
17,7,169,13,13,3,23
14,7,156,15,10,4,32
13,7,178,12,14,3,17
16,7,151,6,25,11,23
22,7,229,22,10,4,14
19,7,172,14,12,4,30
15,7,102,7,14,1,20
16,7,229,19,12,3,8
17,7,264,18,14,1,6
9,7,58,6,9,1,15
10,7,77,1,77,3,4
14,7,279,21,13,3,9
14,7,130,7,18,1,11
15,7,89,5,17,2,23
23,7,271,29,9,6,1
18,7,270,19,14,2,13
18,7,87,6,14,4,25
20,7,211,11,19,1,13
7,7,71,2,35,0,3
20,7,131,10,13,0,28
12,7,61,5,12,2,7
16,7,214,11,19,4,29
19,7,212,19,11,3,20
10,7,63,5,12,2,26
21,7,165,6,27,2,30
13,7,174,6,29,6,16
10,7,62,5,12,0,32
17,7,102,13,7,13,16
13,7,96,3,32,3,13
19,7,241,11,21,15,31
10,7,120,6,20,0,13
17,7,92,8,11,0,2
18,7,300,12,25,11,16
13,7,159,5,31,4,17
19,7,140,13,10,1,8
14,7,212,19,11,22,1
11,7,55,2,27,5,10
13,7,50,4,12,0,33
16,7,126,7,18,6,28
16,7,238,3,79,12,25
17,7,106,7,15,4,0
15,7,99,6,16,3,31
15,7,152,9,16,0,16
10,7,54,2,27,7,19
17,7,265,9,29,9,4
10,7,110,8,13,0,3
18,7,183,16,11,2,23
19,7,267,15,17,7,32
20,7,158,10,15,6,15
24,7,155,20,7,5,34
12,7,77,5,15,2,19
24,7,308,23,13,9,32
24,7,233,25,9,4,22
22,7,231,29,7,32,6
16,7,161,10,16,9,3
17,7,180,13,13,5,8
17,7,160,8,20,3,11
10,7,90,4,22,2,15
22,7,189,13,14,0,34
17,7,145,5,29,3,32
8,7,52,3,17,9,3
17,7,148,10,14,2,11
2,7,15,1,15,1,16
21,7,228,15,15,8,22
24,7,346,29,11,5,0
9,7,52,4,13,1,21
20,7,147,14,10,5,1
22,7,271,10,27,30,16
23,7,361,28,12,11,14
12,7,123,12,10,10,31
15,7,158,25,6,20,24
16,7,137,8,17,5,7
22,7,316,12,26,11,4
11,7,91,4,22,3,17
14,7,152,19,8,14,32
17,7,189,19,9,16,28
12,7,167,11,15,0,26
24,7,259,18,14,10,30
10,7,70,5,14,2,26
19,7,195,10,19,2,7
24,7,414,27,15,6,1
18,7,232,12,19,1,2
7,7,55,4,13,1,33
13,7,90,3,30,8,30
19,7,163,16,10,2,0
24,7,306,19,16,10,1
7,7,53,2,26,1,13
20,7,181,25,7,4,19
17,7,166,12,13,4,22
19,7,187,12,15,13,25
19,7,200,11,18,6,15
19,7,137,11,12,3,31
17,7,144,13,11,2,21
17,7,168,15,11,0,33
13,7,91,8,11,1,13
9,7,106,2,53,1,0
16,7,141,2,70,9,2
12,7,132,4,33,4,13
6,7,86,5,17,2,0
13,7,267,2,133,24,27
15,7,161,9,17,7,22
18,7,216,15,14,9,3
16,7,111,2,55,3,27
19,7,213,20,10,9,0
22,7,445,22,20,9,7
11,7,87,9,9,2,3
16,7,100,8,12,3,2
17,7,201,19,10,14,17
17,7,150,13,11,0,0
12,7,170,15,11,5,9
15,7,182,6,30,22,9
3,7,5,1,5,0,16
14,7,104,9,11,3,5
19,7,147,9,16,4,14
16,7,411,27,15,13,27
15,7,191,11,17,10,26
16,7,102,5,20,2,12
17,7,213,18,11,2,0
16,7,100,9,11,9,27
17,7,148,13,11,2,1
17,7,91,10,9,13,23
13,7,55,1,55,2,7
16,7,137,6,22,7,30
21,7,199,15,13,3,29
11,7,158,5,31,19,7
14,7,159,9,17,5,21
24,7,366,31,11,4,19
21,7,371,9,41,26,32
21,7,437,33,13,5,8
12,7,63,7,9,1,28
10,7,141,4,35,7,13
20,7,296,19,15,10,4
16,7,158,8,19,3,32
12,7,165,2,82,31,25
16,7,140,6,23,8,20
15,7,219,17,12,8,26
18,7,179,12,14,18,6
16,7,199,4,49,16,5
10,7,77,2,38,1,20
7,7,240,3,80,6,21
15,7,218,10,21,5,0
13,7,83,6,13,2,6
9,7,82,5,16,3,29
22,7,292,16,18,9,25
19,7,256,18,14,17,14
19,7,258,25,10,18,18
24,7,312,19,16,3,31
21,7,190,11,17,11,4
16,7,121,7,17,3,20
16,7,82,5,16,4,9
15,7,182,3,60,6,28
16,7,110,9,12,4,8
21,7,197,16,12,3,14
20,7,123,10,12,3,28
15,7,198,13,15,3,19
15,7,139,5,27,2,11
20,7,100,8,12,7,28
7,7,36,1,36,3,21
17,7,123,10,12,3,17
24,7,424,38,11,4,24
18,7,155,17,9,0,11
8,7,26,2,13,0,4
16,7,84,3,28,0,15
22,7,291,25,11,1,15
18,7,115,7,16,3,34
17,7,162,11,14,4,34
18,7,67,6,11,11,17
17,7,126,5,25,1,7
17,7,197,10,19,5,30
10,7,252,12,21,13,26
9,7,160,9,17,6,23
12,7,103,10,10,2,31
20,7,217,18,12,14,6
15,7,110,3,36,1,28
10,7,99,6,16,5,2
24,7,218,20,10,10,22
19,7,144,11,13,3,19
12,7,134,7,19,1,34
17,7,183,6,30,10,18
13,7,100,13,7,0,11
15,7,90,6,15,2,6
12,7,134,2,67,5,19
17,7,135,13,10,0,34
15,7,97,6,16,1,14
20,7,124,13,9,1,20
8,7,109,2,54,2,16
20,7,224,6,37,13,24
20,7,211,10,21,33,28
21,7,208,16,13,4,3
11,7,49,7,7,9,8
17,7,123,11,11,4,11
21,7,190,11,17,15,25
21,7,195,14,13,4,12
17,7,159,10,15,2,14
24,7,301,20,15,1,24
12,7,87,8,10,1,7
17,7,109,11,9,1,16
19,7,173,11,15,7,9
15,7,76,8,9,0,22
14,7,130,2,65,16,20
11,7,380,17,22,16,33
21,7,278,19,14,0,14
20,7,161,16,10,7,14
17,7,241,11,21,10,0
16,7,201,12,16,3,33
20,7,148,11,13,8,10
14,7,95,7,13,1,23
16,7,89,4,22,2,15
5,7,56,5,11,5,25
23,7,424,28,15,9,10
17,7,134,9,14,7,9
17,7,94,7,13,0,22
16,7,111,7,15,2,2
12,7,71,3,23,4,27
8,7,90,7,12,4,7
13,7,99,1,99,1,34
8,7,43,1,43,3,3
13,7,133,4,33,8,12
11,7,142,4,35,4,6
9,7,53,3,17,6,19
19,7,163,12,13,13,34
22,7,231,16,14,1,21
13,7,177,18,9,1,12
11,7,191,10,19,9,11
20,7,363,20,18,6,13
18,7,126,8,15,0,2
12,7,142,11,12,4,33
15,7,111,9,12,2,34
24,7,213,12,17,2,31
24,7,262,21,12,0,28
15,7,83,8,10,1,4
15,7,290,12,24,4,19
9,7,72,2,36,4,23
17,7,266,26,10,13,30
12,7,91,5,18,6,32
18,7,250,16,15,6,16
14,7,112,6,18,1,25
16,7,118,8,14,11,13
12,7,122,14,8,15,33
8,7,91,7,13,4,25
18,7,187,17,11,0,19
16,7,372,32,11,20,16
19,7,149,12,12,0,5
19,7,233,9,25,9,21
12,7,96,1,96,6,2
14,7,118,7,16,2,0
17,7,137,13,10,2,27
14,7,78,2,39,6,15
16,7,175,11,15,6,19
18,7,194,8,24,10,13
16,7,83,5,16,1,8
19,7,143,6,23,1,27
20,7,128,13,9,11,0
6,7,63,8,7,1,30
16,7,125,7,17,11,17
18,7,164,17,9,6,14
21,7,367,22,16,11,19
17,7,113,12,9,4,10
17,7,133,11,12,1,10
11,7,133,6,22,3,34
11,7,57,3,19,3,28
21,7,175,16,10,14,7
14,7,41,3,13,2,34
14,7,127,7,18,1,3
12,7,74,5,14,3,34
9,7,59,4,14,2,0
16,7,153,8,19,6,19
21,7,285,17,16,6,22
19,7,107,8,13,3,26
16,7,222,12,18,17,0
10,7,132,14,9,3,9
20,7,331,31,10,14,5
14,7,104,9,11,1,3
23,7,140,14,10,7,3
17,7,178,17,10,3,15
16,7,156,11,14,11,14
24,7,263,21,12,6,33
19,7,207,10,20,3,4
24,7,392,22,17,3,21
21,7,207,13,15,8,9
17,7,226,17,13,1,29
19,7,202,12,16,5,25
24,7,207,13,15,4,26
24,7,260,20,13,2,8
14,7,91,8,11,7,27
15,7,114,10,11,4,21
24,7,218,16,13,4,0
16,7,152,14,10,1,21
22,7,213,10,21,4,12
19,7,152,15,10,5,18
17,7,244,21,11,3,12
23,7,261,9,29,40,8
19,7,281,23,12,17,7
17,7,305,27,11,4,26
12,7,100,9,11,6,14
15,7,233,8,29,12,16
22,7,415,21,19,8,2
14,7,130,6,21,0,29
16,7,192,10,19,3,21
11,7,41,3,13,0,18
10,7,110,1,110,5,1
8,7,46,2,23,6,16
17,7,261,18,14,1,17
20,7,208,11,18,6,12
13,7,150,4,37,3,11
10,7,125,5,25,2,16
14,7,88,7,12,5,13
23,7,265,15,17,4,9
12,7,90,5,18,10,16
23,7,293,24,12,12,26
13,7,115,16,7,8,24
11,7,99,2,49,3,28
17,7,174,7,24,8,23
18,7,180,18,10,10,11
17,7,197,16,12,4,13
16,7,252,12,21,4,21
23,7,175,17,10,3,21
20,7,198,7,28,4,21
19,7,228,19,12,7,1
16,7,223,12,18,3,13
16,7,255,21,12,3,19
17,7,187,10,18,9,22
24,7,306,17,18,11,17
19,7,174,24,7,3,2
16,7,109,5,21,5,31
15,7,114,2,57,5,25
13,7,116,8,14,1,17
21,7,271,14,19,5,27
15,7,128,6,21,1,19
23,7,252,22,11,1,12
11,7,138,14,9,5,12
16,7,108,6,18,4,16
10,7,127,8,15,4,33
15,7,93,15,6,11,29
16,7,264,24,11,23,16
16,7,136,9,15,5,21
21,7,178,22,8,4,8
15,7,142,9,15,5,10
18,7,149,12,12,1,4
17,7,287,12,23,15,19
17,7,255,14,18,13,21
19,7,209,11,19,2,12
11,7,134,6,22,2,20
19,7,273,20,13,5,2
24,7,340,21,16,7,22
18,7,324,18,18,12,18
17,7,170,10,17,6,18
22,7,213,9,23,5,6
24,7,179,12,14,1,9
16,7,126,9,14,0,8
22,7,218,14,15,3,1
18,7,133,11,12,3,29
23,7,357,33,10,27,3
16,7,155,5,31,8,2
17,7,114,9,12,3,17
24,7,385,26,14,12,0
12,7,69,4,17,9,7
17,7,160,11,14,3,5
10,7,107,7,15,0,34
18,7,124,8,15,2,21
18,7,147,12,12,4,5
17,7,186,12,15,15,4
14,7,81,7,11,1,26
18,7,188,12,15,1,16
23,7,184,18,10,5,10
15,7,104,5,20,8,32
16,7,196,12,16,17,2
17,7,152,8,19,1,9
18,7,169,11,15,4,9
13,7,155,12,12,14,0
14,7,209,9,23,4,29
19,7,174,16,10,5,27
13,7,234,2,117,8,7
11,7,140,10,14,4,22
22,7,227,18,12,3,29
11,7,139,12,11,3,6
14,7,75,7,10,4,29
10,7,174,11,15,6,7
17,7,91,7,13,2,25
16,7,104,8,13,3,21
19,7,188,10,18,3,2
17,7,117,12,9,4,26
10,7,63,7,9,1,14
23,7,303,27,11,7,3
24,7,422,29,14,21,34
23,7,366,32,11,8,34
18,7,190,31,6,27,10
12,7,217,10,21,5,0
11,7,96,5,19,6,20
20,7,121,9,13,5,8
14,7,111,7,15,4,7
11,7,153,3,51,3,23
8,7,49,5,9,4,17
13,7,141,6,23,7,7
20,7,155,7,22,14,22
13,7,62,6,10,4,18
16,7,158,13,12,9,2
15,7,132,6,22,4,20
16,7,117,10,11,9,26
12,7,56,6,9,8,29
16,7,95,4,23,1,23
12,7,60,3,20,1,20
20,7,198,20,9,5,7
15,7,110,6,18,4,0
16,7,168,7,24,3,2
15,7,202,18,11,4,9
14,7,184,11,16,2,15
16,7,233,14,16,4,27
6,7,149,7,21,7,13
14,7,81,7,11,1,9
15,7,135,4,33,3,32
15,7,115,1,115,2,11
12,7,143,7,20,5,15
24,7,338,23,14,10,31
20,7,202,9,22,7,15
20,7,146,10,14,1,1
16,7,101,5,20,2,12
20,7,285,16,17,14,17
9,7,142,2,71,0,8
7,7,39,3,13,2,14
16,7,86,6,14,2,30
16,7,196,26,7,4,19
22,7,189,18,10,3,12
8,7,37,2,18,1,7
14,7,117,6,19,5,26
22,7,373,25,14,9,3
16,7,123,4,30,8,2
16,7,88,7,12,4,0
8,7,47,2,23,0,2
21,7,258,18,14,3,11
18,7,320,18,17,12,15
16,7,162,8,20,2,13
13,7,68,7,9,4,31
20,7,254,24,10,1,14
21,7,175,9,19,5,28
17,7,190,14,13,1,1
16,7,201,19,10,10,23
15,7,67,4,16,0,15
7,7,35,4,8,1,10
16,7,223,20,11,1,0
6,7,58,3,19,0,31
13,7,62,6,10,2,18
17,7,112,8,14,2,26
9,7,46,3,15,0,12
14,7,55,4,13,0,14
21,7,238,12,19,14,1
22,7,268,15,17,14,18
16,7,184,13,14,2,26
22,7,266,21,12,15,9
17,7,126,8,15,3,8
21,7,251,1,251,21,6
10,7,65,4,16,0,24
14,7,100,8,12,1,11
22,7,296,21,14,3,1
14,7,95,9,10,0,32
18,7,150,9,16,4,34
16,7,200,7,28,4,1
13,7,78,4,19,0,23
18,7,121,12,10,6,14
12,7,143,6,23,9,25
8,7,59,1,59,6,4
16,7,103,7,14,2,15
24,7,501,34,14,27,0
18,7,201,11,18,4,15
14,7,124,11,11,8,18
8,7,74,2,37,12,32
8,7,65,4,16,0,24
13,7,82,7,11,3,2
11,7,167,12,13,11,4
21,7,274,7,39,21,5
14,7,101,7,14,12,14
14,7,137,5,27,13,11
23,7,166,12,13,6,8
14,7,175,11,15,2,24
20,7,105,5,21,3,19
16,7,266,13,20,6,16
13,7,72,2,36,3,4
20,7,184,13,14,0,31
22,7,308,12,25,8,2
21,7,278,22,12,1,9
13,7,120,7,17,1,16
16,7,149,10,14,2,15
17,7,112,5,22,9,15
19,7,183,9,20,7,20
16,7,91,7,13,6,5
23,7,364,29,12,4,2
20,7,206,10,20,4,21
22,7,118,12,9,3,15
6,7,53,5,10,1,32
13,7,138,9,15,10,26
22,7,379,25,15,24,29
10,7,68,11,6,0,16
20,7,180,11,16,17,26
14,7,62,7,8,2,34
20,7,189,10,18,11,23
18,7,93,7,13,2,17
19,7,222,12,18,3,14
8,7,73,7,10,0,26
17,7,210,17,12,6,6
6,7,61,3,20,3,13
16,7,237,8,29,5,28
13,7,116,5,23,2,33
12,7,146,8,18,3,20
12,7,64,5,12,2,2
22,7,386,34,11,13,16
16,7,150,7,21,8,14
19,7,188,19,9,3,3
13,7,179,17,10,12,2
19,7,134,11,12,9,8
24,7,216,18,12,9,28
18,7,82,11,7,6,33
15,7,175,14,12,10,34
12,7,112,9,12,2,6
4,7,18,1,18,1,29
22,7,200,27,7,15,8
10,7,57,5,11,0,29
13,7,72,6,12,3,7
9,7,149,2,74,21,15
16,7,164,12,13,7,30
12,7,107,5,21,1,12
21,7,214,17,12,1,4
16,7,149,15,9,1,24
16,7,149,10,14,2,6
21,7,378,27,14,9,23
16,7,118,4,29,0,14
7,7,41,1,41,2,24
15,7,173,6,28,4,17
11,7,125,4,31,5,30
21,7,198,15,13,11,19
13,7,63,5,12,1,28
15,7,210,10,21,1,10
23,7,155,4,38,8,12
19,7,23,1,23,1,32
20,7,275,17,16,17,21
20,7,227,9,25,10,20
18,7,178,19,9,15,34
17,7,145,12,12,1,26
16,7,144,11,13,5,34
24,7,247,25,9,5,21
14,7,134,14,9,14,23
12,7,111,3,37,6,18
24,7,305,12,25,8,20
19,7,215,17,12,0,34
17,7,235,22,10,16,7
18,7,134,2,67,1,23
19,7,48,4,12,2,9
12,7,82,5,16,1,17
13,7,108,7,15,6,20
8,7,70,6,11,2,29
7,7,59,2,29,4,10
6,7,23,2,11,2,26
14,7,160,10,16,4,12
13,7,98,4,24,3,15
16,7,218,19,11,5,21
9,7,30,2,15,1,14
16,7,182,18,10,7,1
21,7,292,28,10,6,25
9,7,145,4,36,12,31
24,7,265,13,20,12,31
24,7,456,29,15,10,0
16,7,130,6,21,1,3
16,7,151,11,13,7,27
17,7,214,17,12,0,22
20,7,239,6,39,4,28
17,7,185,12,15,1,3
12,7,86,4,21,1,28
11,7,67,4,16,5,26
14,7,55,1,55,0,27
11,7,159,11,14,8,33
22,7,280,16,17,5,24
18,7,204,7,29,27,31
18,7,145,13,11,11,27
19,7,118,9,13,1,5
24,7,171,16,10,3,34
14,7,105,11,9,3,18
23,7,310,30,10,6,25
19,7,149,11,13,12,22
18,7,148,7,21,6,9
13,7,53,4,13,1,32
